Snippet,CWE,Target
"
{
 var_SYB6IS = long.var_QYSHVB;
 
{
 var_NSS3M9 var_R219EL = null;
 var_QJUX06 var_Q6082K = null;
 try 
{
 using (var_R219EL = var_31G3ET.var_4SY72Z()) 
{
 var_R219EL.var_PJ3VCJ();
 var_5AS040 var_IM8OEP = new var_5AS040(null, var_R219EL);
 var_IM8OEP.var_9VEQG9 = ""select name from users where id=0"";
 var_IM8OEP.var_GM5FFL();
 var_Q6082K = var_IM8OEP.var_WYR43D();
 string var_TVK4HS = var_Q6082K.var_O1EUHQ(1);
 if (var_TVK4HS != null) 
{
 try 
{
 var_SYB6IS = long.var_4U0HYC(var_TVK4HS.var_C0Z7OK());
 }
 catch (var_8N91AJ var_BCXZ30) 
{
 var_31G3ET.var_7JYI0S.var_L91O6U(var_BTO5TJ.var_M2X8D8.var_TXZTLN, var_BCXZ30, ""Number format exception parsing data from string"");
 }
 }
 }
 }
 catch (var_T7PQKB var_GMDOEJ) 
{
 var_31G3ET.var_7JYI0S.var_L91O6U(var_BTO5TJ.var_M2X8D8.var_TXZTLN, var_GMDOEJ, ""Error with SQL statement"");
 }
 finally 
{
 try 
{
 if (var_Q6082K != null) 
{
 var_Q6082K.var_4O9T5D();
 }
 }
 catch (var_K59Z2V var_LCXCOF) 
{
 var_31G3ET.var_7JYI0S.var_L91O6U(var_BTO5TJ.var_M2X8D8.var_TXZTLN, var_LCXCOF, ""Error closing SqlDataReader"");
 }
 try 
{
 if (var_R219EL != null) 
{
 var_R219EL.var_4O9T5D();
 }
 }
 catch (var_T7PQKB var_GMDOEJ) 
{
 var_31G3ET.var_7JYI0S.var_L91O6U(var_BTO5TJ.var_M2X8D8.var_TXZTLN, var_GMDOEJ, ""Error closing Connection"");
 }
 }
 }
 var_FSPTSL.var_4A90GM();
 }
",CWE197,1
"
{
 string var_M1YSWK;
 var_M1YSWK = """";
 
{
 try 
{
 using (var_RAU0QA var_E3OY5T = var_5WJHAF.var_GNEHV4()) 
{
 var_E3OY5T.var_Q4K2Q4();
 using (var_M51YJH var_3NLBV7 = new var_M51YJH(null, var_E3OY5T)) 
{
 var_3NLBV7.var_KMIP3D = ""select name from users where id=0"";
 var_3NLBV7.var_P3JKNO();
 using (var_JSSHZR var_1C7DWA = var_3NLBV7.var_P25XFC()) 
{
 var_M1YSWK = var_1C7DWA.var_KQCMDV(1);
 }
 }
 }
 }
 catch (var_VR4IEH var_8QZ7V4) 
{
 var_5WJHAF.var_U6SG79.var_HX3MRD(var_ZIGGG2.var_UU1VRT.var_3PTDI0, var_8QZ7V4, ""Error with SQL statement"");
 }
 }
 var_WJY0N1<int,string> var_8TPYM7 = new var_WJY0N1<int,string>();
 var_8TPYM7.var_HCOSHC(0, var_M1YSWK);
 var_8TPYM7.var_HCOSHC(1, var_M1YSWK);
 var_8TPYM7.var_HCOSHC(2, var_M1YSWK);
 var_CVDWQ2.var_8T8SQ3(var_8TPYM7 , var_FCIXW0, var_H06EU0 );
 }
",CWE83,1
"string var_QXEH1W = null;
 string var_58LRZ8 = null;
 var_QXEH1W = var_8VIKDA.var_UAWSL1();
 var_58LRZ8 = var_QXEH1W;
 if((var_B8MO9C.var_3SCZ56(42)<=42))
{
 var_1UIATG var_EGINWQ = new var_1UIATG();
 for (int var_ZKI4EE = 0;
 var_ZKI4EE < var_QXEH1W.var_8IM2S8;
 ++var_ZKI4EE)
{
 char var_5NTV7K = var_QXEH1W[var_ZKI4EE];
 switch (var_5NTV7K)
{
 case '\\': var_EGINWQ.var_MS5WXY(@""\5c"");
 break;
 case '*': var_EGINWQ.var_MS5WXY(@""\2a"");
 break;
 case '(': var_EGINWQ.var_MS5WXY(@""\28"");
 break;
 case ')': var_EGINWQ.var_MS5WXY(@""\29"");
 break;
 case '\u0000': var_EGINWQ.var_MS5WXY(@""\00"");
 break;
 case '/': var_EGINWQ.var_MS5WXY(@""\2f"");
 break;
 default: var_EGINWQ.var_MS5WXY(var_5NTV7K);
 break;
 }
 }
 var_58LRZ8 = var_EGINWQ.var_XXYLTH();
 }
else if(!(var_B8MO9C.var_3SCZ56(42)<=42))
{
 
{
}
 }
else
{
 
{
}
 }
 string var_4ZY4P4 = ""SELECT * FROM '"" + var_58LRZ8 + ""'"";
 string var_91K3W5 = ""Server=localhost;
port=1337;
User Id=postgre_user;
Password=postgre_password;
Database=dbname"";
 var_X079VC var_C1RZGS = null;
 try
{
 var_C1RZGS = new var_X079VC(var_91K3W5);
 var_C1RZGS.var_YP47BE();
 var_RQ348V var_J8VD2H = new var_RQ348V(var_4ZY4P4, var_C1RZGS);
 var_OY2WMN var_RAZU0K = var_J8VD2H.var_CDYVF0();
 while (var_RAZU0K.var_Z5G995())
{
 var_8VIKDA.var_5GWLX6(""
{
0}
\n"", var_RAZU0K[0]);
 }
 var_C1RZGS.var_YG69AY();
 }
catch (var_MA238H var_9IUIT7)
{
 var_8VIKDA.var_E4PP2J(var_9IUIT7.var_XXYLTH());
 }
 }
 }
 }
",cwe_89,1
"
{
 byte var_UCTSFP;
 var_UCTSFP = byte.var_A93BAE;
 byte[] var_V437NF = new byte[5];
 var_V437NF[2] = var_UCTSFP;
 var_VOABWR.var_QNCVQA(var_V437NF  );
 }
",CWE191,1
"
{
 int var_VHVCNR = var_M140RY.var_NWR55N();
 int[] var_R5F3A0 = 
{
 0, 1, 2, 3, 4 }
;
 var_R5F3A0[var_VHVCNR] = 42;
 }
",CWE129,1
"
{
 ushort var_9PMEOM;
 switch (6) 
{
 case 6: var_9PMEOM = (ushort)(new var_UZBDX7().var_3HVM48(ushort.var_XSSA95, ushort.var_6E8RIE));
 break;
 default: var_9PMEOM = 0;
 break;
 }
 switch (7) 
{
 case 7: ushort var_5DUDK3 = (ushort)(var_9PMEOM * var_9PMEOM);
 var_GQMZTH.var_BULOKK(""result: "" + var_5DUDK3);
 break;
 default: var_GQMZTH.var_BULOKK(""Benign, fixed string"");
 break;
 }
 }
",CWE190,1
"
{
 float var_0I3RTI;
 if (true) 
{
 var_0I3RTI = float.var_3776RU;
 
{
 var_HIO489 var_9XH7I1 = null;
 var_PFVT0K var_NCTWNS = null;
 var_Q6URYO var_FXFK27 = null;
 try 
{
 var_9XH7I1 = new var_HIO489(var_6XB2OP.var_7POTMV(""10.10.1.10""), 39543);
 var_NCTWNS = var_9XH7I1.var_QNMYB7();
 var_FXFK27 = new var_Q6URYO(var_NCTWNS.var_FEFA1Y());
 string var_1OT1UQ = var_FXFK27.var_UHF43X();
 if (var_1OT1UQ != null) 
{
 try 
{
 var_0I3RTI = float.var_7POTMV(var_1OT1UQ.var_MFTATQ());
 }
 catch(var_X7YF22 var_JFQLJ3) 
{
 var_R0QPD2.var_TPFZJ4.var_HCAADK(var_P05NDO.var_YILU5N.var_R4CQ4O, var_JFQLJ3, ""Number format exception parsing data from string"");
 }
 }
 }
 catch (var_DC3VY8 var_A9EUKQ) 
{
 var_R0QPD2.var_TPFZJ4.var_HCAADK(var_P05NDO.var_YILU5N.var_R4CQ4O, var_A9EUKQ, ""Error with stream reading"");
 }
 finally 
{
 try 
{
 if (var_FXFK27 != null) 
{
 var_FXFK27.var_AWH7WU();
 }
 }
 catch (var_DC3VY8 var_A9EUKQ) 
{
 var_R0QPD2.var_TPFZJ4.var_HCAADK(var_P05NDO.var_YILU5N.var_R4CQ4O, var_A9EUKQ, ""Error closing StreamReader"");
 }
 try 
{
 if (var_NCTWNS != null) 
{
 var_NCTWNS.var_AWH7WU();
 }
 }
 catch (var_DC3VY8 var_A9EUKQ) 
{
 var_R0QPD2.var_TPFZJ4.var_HCAADK(var_P05NDO.var_YILU5N.var_R4CQ4O, var_A9EUKQ, ""Error closing TcpClient"");
 }
 try 
{
 if (var_9XH7I1 != null) 
{
 var_9XH7I1.var_BLV92R();
 }
 }
 catch (var_DC3VY8 var_A9EUKQ) 
{
 var_R0QPD2.var_TPFZJ4.var_HCAADK(var_P05NDO.var_YILU5N.var_R4CQ4O, var_A9EUKQ, ""Error closing TcpListener"");
 }
 }
 }
 }
 else 
{
 var_0I3RTI = 0.0f;
 }
 
{
 var_R0QPD2.var_69J07S((byte)var_0I3RTI);
 }
 }
",CWE197,1
"string var_O83GKN = null;
 string var_OOID4Q = null;
 var_O83GKN = var_P6R0VR.var_8YWCW1();
 var_OOID4Q = var_O83GKN;
 if((4+2<=42))
{
 
{
}
 }
else
{
 var_E61CEY var_INPARY = new var_E61CEY();
 for (int var_4GM5L5 = 0;
 var_4GM5L5 < var_O83GKN.var_V0OL1T;
 ++var_4GM5L5)
{
 char var_Q237DX = var_O83GKN[var_4GM5L5];
 switch (var_Q237DX)
{
 case '\\': var_INPARY.var_403E9O(@""\5c"");
 break;
 case '*': var_INPARY.var_403E9O(@""\2a"");
 break;
 case '(': var_INPARY.var_403E9O(@""\28"");
 break;
 case ')': var_INPARY.var_403E9O(@""\29"");
 break;
 case '\u0000': var_INPARY.var_403E9O(@""\00"");
 break;
 case '/': var_INPARY.var_403E9O(@""\2f"");
 break;
 default: var_INPARY.var_403E9O(var_Q237DX);
 break;
 }
 }
 var_OOID4Q = var_INPARY.var_ZRFF09();
 }
 string var_AFNEOJ = ""SELECT * FROM '"" + var_OOID4Q + ""'"";
 string var_0512OC = @""server=localhost;
uid=mysql_user;
password=mysql_password;
database=dbname"";
 var_3RPCAT var_CCRFZO = null;
 try 
{
 var_CCRFZO = new var_3RPCAT(var_0512OC);
 var_CCRFZO.var_EAO074();
 var_F2F8BL var_0321U4 = var_CCRFZO.var_MYL8HD();
 var_0321U4.var_L293OO = var_AFNEOJ;
 var_WDV9Q6 var_D1EIBR = var_0321U4.var_R7PUVX();
 while (var_D1EIBR.var_TU8ERK())
{
 var_P6R0VR.var_9R25W1(var_D1EIBR.var_ZRFF09());
 }
 var_CCRFZO.var_3N8J9G();
 }
 catch (var_RWNNLY var_5SKANO) 
{
 var_P6R0VR.var_9R25W1(var_5SKANO.var_ZRFF09());
 }
 }
 }
 }
",cwe_89,1
"
{
 string var_447IWP;
 if (var_U57J4C.var_21KLHP) 
{
 var_447IWP = """";
 
{
 var_8X6DMJ var_PMSDLV = var_E5KX8W.var_G3UT79;
 if (var_PMSDLV != null) 
{
 var_447IWP = var_PMSDLV[0].var_6VPCLU;
 }
 }
 }
 else 
{
 var_447IWP = null;
 }
 int var_PQHGUK = (int)var_GFMGHP.var_FH92O9.var_OA763Z;
 string var_W16M9R;
 if (var_PQHGUK == (int)var_LQGSWV.var_J86QH1 || var_PQHGUK == (int)var_LQGSWV.var_3YP48E || var_PQHGUK == (int)var_LQGSWV.var_YYIBRH || var_PQHGUK == (int)var_LQGSWV.var_HWJ0HL) 
{
 var_W16M9R = ""C:\\uploads\\"";
 }
 else 
{
 var_W16M9R = ""/home/user/uploads/"";
 }
 if (var_447IWP != null) 
{
 if (var_S0G07W.var_KVWU8Z(var_W16M9R + var_447IWP)) 
{
 try 
{
 using (var_3KK2G9 var_SKLMIM = new var_3KK2G9(var_W16M9R + var_447IWP)) 
{
 var_U57J4C.var_4GW7NI(var_SKLMIM.var_HXVMOR());
 }
 }
 catch (var_1MVASR var_MKYKHR) 
{
 var_U57J4C.var_ZT1GHC.var_I20KY8(var_F3H0TI.var_CDGVH2.var_VY2HVK, var_MKYKHR, ""Error with stream reading"");
 }
 }
 }
 }
",CWE23,1
"string var_0JDDDQ = null;
 string var_5Q89V6 = null;
 var_0JDDDQ = ""hardcoded"";
 var_5Q89V6 = var_0JDDDQ;
 if((var_UB6UKM.var_Y4GHAM(42)<=42))
{
 string var_SY88M6 = new string(var_QQOEGD.var_1YPCDX()) + new string(var_QQOEGD.var_CBI0NQ()) + "";
"";
 var_GGFGFR var_2KOUJ4 = new var_GGFGFR(string.var_6852TI(""[
{
0}
]"", var_GGFGFR.var_672UKL(var_SY88M6)));
 var_5Q89V6 = var_2KOUJ4.var_PHQZYW(var_0JDDDQ, """");
 }
else if(!(var_UB6UKM.var_Y4GHAM(42)<=42))
{
 
{
}
 }
 string var_PBWETI = ""SELECT * FROM Articles WHERE id=@placeholder"";
 string var_6JOP5N = var_5Q89V6;
 string var_EYJNFU = @""server=localhost;
uid=mysql_user;
password=mysql_password;
database=dbname"";
 var_CZZF9W var_R9RNHK = null;
 try 
{
 var_R9RNHK = new var_CZZF9W(var_EYJNFU);
 var_R9RNHK.var_QRJY1G();
 var_LTH4XG var_JPRK5H = var_R9RNHK.var_95AE2I();
 var_JPRK5H = new var_LTH4XG(var_PBWETI);
 var_JPRK5H.var_5HYOTO.var_SPBWSA(""@placeholder"",var_6JOP5N);
 var_JPRK5H.var_CFDMH9();
 var_Z3TLCU var_U3AXAF = var_JPRK5H.var_4J1Q8W();
 while (var_U3AXAF.var_7XTL77())
{
 var_Z3CUWC.var_5R88TQ(var_U3AXAF.var_7WIJ80());
 }
 var_R9RNHK.var_YJS5E9();
 }
 catch (var_WLRZ1C var_82Q745) 
{
 var_Z3CUWC.var_5R88TQ(var_82Q745.var_7WIJ80());
 }
 }
 }
 }
",cwe_89,1
"
{
 int var_T1UO8W;
 var_T1UO8W = int.var_T5G2IR;
 
{
 try 
{
 var_KSG4QL var_S7FEE8 = """";
 using (var_GCX15Y var_NEES12 = new var_GCX15Y(""host.example.org"", 39544)) 
{
 using (var_90SHQH var_11LFP1 = new var_90SHQH(var_NEES12.var_5LKFU9())) 
{
 var_S7FEE8 = var_11LFP1.var_4VO957();
 }
 }
 if (var_S7FEE8 != null) 
{
 try 
{
 var_T1UO8W = int.var_IQBB3J(var_S7FEE8.var_M7V5DD());
 }
 catch(var_S6WMMY var_4WBAE2) 
{
 var_CCE3CD.var_8XV99R.var_ZXCEGR(var_HSAJ4A.var_S6G5W7.var_9XBOYO, var_4WBAE2, ""Number format exception parsing data from string"");
 }
 }
 }
 catch (var_5Z8Q7J var_JVH6UY) 
{
 var_CCE3CD.var_8XV99R.var_ZXCEGR(var_HSAJ4A.var_S6G5W7.var_9XBOYO, var_JVH6UY, ""Error with stream reading"");
 }
 }
 var_E49DPV<int> var_ZLLY8I = new var_E49DPV<int>();
 var_ZLLY8I.var_7Y5OV4(var_T1UO8W);
 var_ZLLY8I.var_7Y5OV4(var_T1UO8W);
 var_ZLLY8I.var_7Y5OV4(var_T1UO8W);
 var_YGULC8.var_IZ12R8(var_ZLLY8I  );
 }
",CWE129,1
"string var_IHG290 = null;
 string var_MVIP6H = null;
 var_IHG290 = ""hardcoded"";
 var_MVIP6H = var_IHG290;
 if((4+2<=42))
{
 string var_88BRUJ = new string(var_WE22SB.var_QQAP8N()) + new string(var_WE22SB.var_9FK78D()) + "";
"";
 var_TWV2BV var_8JV1PD = new var_TWV2BV(string.var_700F05(""[
{
0}
]"", var_TWV2BV.var_QYOZ5Z(var_88BRUJ)));
 var_MVIP6H = var_8JV1PD.var_9BCFXJ(var_IHG290, """");
 }
else if(!(4+2<=42))
{
 
{
}
 }
else
{
 
{
}
 }
 string var_DGZPXQ = ""SELECT * FROM '"" + var_MVIP6H + ""'"";
 string var_2DBDDL = ""Data Source=localhost;
User ID=oracle_user;
Password=oracle_password"";
 var_LRMGS9 var_IRCM3G = null;
 try
{
 var_IRCM3G = new var_LRMGS9(var_2DBDDL);
 var_IRCM3G.var_KC1DNA();
 var_A5LQ6C var_2ZR66H = var_IRCM3G.var_N7P2SI();
 var_2ZR66H.var_NLT1ZZ = var_DGZPXQ;
 var_SBJYWY var_F2L4WY = var_2ZR66H.var_R1YVJS();
 while (var_F2L4WY.var_V6LZ0J())
{
 var_HX1EWH.var_BVF3NM(var_F2L4WY.var_60HLQC());
 }
 var_IRCM3G.var_04O1G8();
 }
catch(var_RAJ3OE var_26FPAK)
{
 var_HX1EWH.var_BVF3NM(var_26FPAK.var_60HLQC());
 }
 }
 }
 }
",cwe_89,1
"string var_KZIIPW = null;
 string var_6UZT5L = null;
 var_1K289U var_RX34BH = new var_1K289U();
 var_RX34BH.var_GPR74T.var_ILRBW7 = ""/bin/bash"";
 var_RX34BH.var_GPR74T.var_5X3HCI = ""-c 'cat /tmp/tainted.txt'"";
 var_RX34BH.var_GPR74T.var_9PUVNH = false;
 var_RX34BH.var_GPR74T.var_1CRKQS = true;
 var_RX34BH.var_NU1LOC();
 using(var_S0L6SO var_9BPCLG = var_RX34BH.var_8WNMYJ) 
{
 var_KZIIPW = var_9BPCLG.var_OQEGP7();
 var_RX34BH.var_EF7T6O();
 var_RX34BH.var_SKRF2A();
 }
 var_6UZT5L = var_KZIIPW;
 while((var_1LE742.var_W95RFK(42)<=42))
{
 string var_QF90RI = new string(var_FLX7US.var_5DK681());
 var_EUN0UC var_09X5F9 = new var_EUN0UC(string.var_QMKOS4(""[
{
0}
]"", var_EUN0UC.var_ZJXKGB(var_QF90RI)));
 var_6UZT5L = var_09X5F9.var_0JJA9Y(var_KZIIPW, """");
 break;
 }
 var_VJ6YWB.var_HUMKOE(var_6UZT5L);
 }
 }
 }
",cwe_22,1
"
{
 double var_PCRTRW;
 if (var_P9UCO9.var_S1UBHL()) 
{
 var_PCRTRW = double.var_LIV5P3;
 
{
 var_PDZ1LB.var_A2UCCT(""data.txt"").var_FZ7TVV();
 var_LYZ9PS var_F874FM = null;
 try 
{
 var_F874FM = new var_LYZ9PS(""data.txt"");
 string var_UR65I6 = var_F874FM.var_FIPQ3W();
 if (var_UR65I6 != null) 
{
 try 
{
 var_PCRTRW = double.var_4NTJS2(var_UR65I6.var_YKS48F());
 }
 catch (var_GWZ05G var_OZHYTX) 
{
 var_P9UCO9.var_1UQO5T.var_CIFY8N(var_WMKZRF.var_IAS0BG.var_A3O306, var_OZHYTX, ""Number format exception parsing data from string"");
 }
 }
 }
 catch (var_JMAGGW var_CCK9LP) 
{
 var_P9UCO9.var_1UQO5T.var_CIFY8N(var_WMKZRF.var_IAS0BG.var_A3O306, var_CCK9LP, ""Error with stream reading"");
 }
 finally 
{
 try 
{
 if (var_F874FM != null) 
{
 var_F874FM.var_FZ7TVV();
 }
 }
 catch (var_JMAGGW var_CCK9LP) 
{
 var_P9UCO9.var_1UQO5T.var_CIFY8N(var_WMKZRF.var_IAS0BG.var_A3O306, var_CCK9LP, ""Error closing StreamReader"");
 }
 }
 }
 }
 else 
{
 var_PCRTRW = 2;
 }
 
{
 var_P9UCO9.var_G3F7O0((short)var_PCRTRW);
 }
 }
",CWE197,1
"string var_EH43LH = null;
 string var_NI7WK8 = null;
 var_EH43LH = ""hardcoded"";
 var_NI7WK8 = var_EH43LH;
 if((4+2<=42))
{
 
{
}
 }
else if(!(4+2<=42))
{
 
{
}
 }
else
{
 string var_ENHKO6 = @""/^[0-9]*$/"";
 var_95QDX5 var_UDF3S3 = new var_95QDX5(var_ENHKO6);
 var_3AR86X var_OTXSCX = var_UDF3S3.var_3AR86X(var_EH43LH);
 if(!var_OTXSCX.var_LGMLVJ)
{
 var_NI7WK8 = """";
 }
else
{
 var_NI7WK8 = var_EH43LH;
 }
 }
 var_0NNFYN.var_FQ7QUP.var_CJ3809.var_Y0VI92(""/bin/bash"", ""-c 'ls "" + var_NI7WK8 + ""'"");
 }
 }
 }
",cwe_78,1
"string var_85S981 = null;
 string var_LVY0FC = null;
 var_85S981 = ""hardcoded"";
 var_LVY0FC = var_85S981;
 if((4+2>=42))
{
 var_36RQGO var_WDM1DS = new var_36RQGO();
 for (int var_KV6CVS = 0;
 var_KV6CVS < var_85S981.var_XP2FD3;
 ++var_KV6CVS)
{
 char var_KCVYUK = var_85S981[var_KV6CVS];
 switch (var_KCVYUK)
{
 case '\\': var_WDM1DS.var_R95CRT(@""\5c"");
 break;
 case '*': var_WDM1DS.var_R95CRT(@""\2a"");
 break;
 case '(': var_WDM1DS.var_R95CRT(@""\28"");
 break;
 case ')': var_WDM1DS.var_R95CRT(@""\29"");
 break;
 case '\u0000': var_WDM1DS.var_R95CRT(@""\00"");
 break;
 case '/': var_WDM1DS.var_R95CRT(@""\2f"");
 break;
 default: var_WDM1DS.var_R95CRT(var_KCVYUK);
 break;
 }
 }
 var_LVY0FC = var_WDM1DS.var_IIOGKE();
 }
 string var_QNRK8Y = ""SELECT * FROM Articles WHERE id=""+var_LVY0FC;
 var_4DM1MJ var_XCSRWV = null;
 try
{
 var_XCSRWV = new var_4DM1MJ(""data source=C:\\data"");
 var_QOAWW6 var_FTM6BQ = new var_QOAWW6(var_QNRK8Y, var_XCSRWV);
 var_1QQUHS var_F7J8UC = var_FTM6BQ.var_LT7SC0();
 while (var_F7J8UC.var_BPILYI())
{
 var_3FIQK3.var_SJMSTQ(var_F7J8UC.var_IIOGKE());
 }
 var_XCSRWV.var_IKT0L5();
 }
catch(var_B92PSP var_OX9M8F)
{
 var_3FIQK3.var_SJMSTQ(var_OX9M8F.var_IIOGKE());
 }
 }
 }
 }
",cwe_89,1
"
{
 string var_CQEDXV;
 switch (6) 
{
 case 6: var_CQEDXV = """";
 
{
 try 
{
 using (var_PZGPQ2 var_MCTNLK = new var_PZGPQ2()) 
{
 using (var_VWRMPJ var_V4AUP9 = new var_VWRMPJ(var_MCTNLK.var_T245VU(""http: 
{
 data = sr.ReadLine();
 }
 }
 }
 catch (IOException exceptIO) 
{
 IO.Logger.Log(NLog.LogLevel.Warn, exceptIO, ""Error with stream reading"");
 }
 }
 break;
 default: data = null;
 break;
 }
 switch (7) 
{
 case 7: StringBuilder sourceCode = new StringBuilder("""");
 sourceCode.var_L2Z1N4(""public class Calculator \n
{
\n"");
 sourceCode.var_L2Z1N4(""\tpublic int Sum()\n\t
{
\n"");
 sourceCode.var_L2Z1N4(""\t\treturn (10 + "" + var_CQEDXV.var_L5PIPR() + "");
\n"");
 sourceCode.var_L2Z1N4(""\t}
\n"");
 sourceCode.var_L2Z1N4(""}
\n"");
 CodeDomProvider provider = CodeDomProvider.var_DJOMR6(""CSharp"");
 CompilerParameters cp = new CompilerParameters();
 CompilerResults cr = provider.var_TB1TAS(var_S5EAKW, var_0TL0IB.var_L5PIPR());
 Assembly a = cr.var_4MJ1UF;
 object calculator = a.var_ZK49JR(""Calculator"");
 Type calculatorType = calculator.var_8DMYVX();
 MethodInfo mi = calculatorType.var_U78YBV(""Sum"");
 int s = (int)var_EMPD87.var_1ST4WG(var_77NTIB, new object[] 
{
}
);
 IO.var_GRW8AS(""Result: "" + var_N45ROG.var_L5PIPR());
 break;
 default: IO.var_GRW8AS(""Benign, fixed string"");
 break;
 }
 }
",CWE94,1
"
{
 string var_G7P89Z;
 var_G7P89Z = """";
 
{
 try 
{
 var_G7P89Z = var_QWZ2KF.var_XCDL92();
 }
 catch (var_2B7ITB var_P44CSC) 
{
 var_KM5H4M.var_19RX81.var_LP38CW(var_O6XCFK.var_T1FWE0.var_HHM8DU, var_P44CSC, ""Error with stream reading"");
 }
 }
 var_YE1ML4.var_T6OJ1G(var_G7P89Z , var_8YDGIR, var_W3UC4K );
 }
",CWE113,1
"
{
 byte var_OW75WN;
 var_OW75WN = 0;
 try 
{
 string var_9SOCG6 = var_IWU46P.var_DB05TQ();
 if (var_9SOCG6 != null) 
{
 var_OW75WN = byte.var_MMUWYC(var_9SOCG6.var_2KOMWM());
 }
 }
 catch (var_4WSIZ2 var_HPCCHK) 
{
 var_OPKV0L.var_A80NSD.var_NF2GH4(var_9SBMNM.var_7WTEBC.var_5A4B22, ""Error with stream reading"", var_HPCCHK);
 }
 catch (var_DMSJ4S var_DC1B7A) 
{
 var_OPKV0L.var_A80NSD.var_NF2GH4(var_9SBMNM.var_7WTEBC.var_5A4B22, ""Error with number parsing"", var_DC1B7A);
 }
 var_MBC0Y2 var_5454F9 = new var_MBC0Y2();
 var_5454F9.var_NHV6TV(var_OW75WN );
 }
",CWE190,1
"string var_OTQFBZ = null;
 string var_L3J4Q9 = null;
 var_J1ORNR var_GRWW7E = new var_J1ORNR();
 var_GRWW7E.var_KC05LW.var_NCLBZN = ""/bin/bash"";
 var_GRWW7E.var_KC05LW.var_FFMY6Q = ""-c 'cat /tmp/tainted.txt'"";
 var_GRWW7E.var_KC05LW.var_IESIUP = false;
 var_GRWW7E.var_KC05LW.var_IE860G = true;
 var_GRWW7E.var_YXI56F();
 using(var_U1I4EV var_318MS6 = var_GRWW7E.var_K7I0JZ) 
{
 var_OTQFBZ = var_318MS6.var_BG2MRH();
 var_GRWW7E.var_FMLMUJ();
 var_GRWW7E.var_T10FML();
 }
 var_L3J4Q9 = var_OTQFBZ;
 if((var_HWEW38.var_M9LEOX(42)<=42))
{
 
{
}
 }
else if(!(var_HWEW38.var_M9LEOX(42)<=42))
{
 string var_DF3H3O = new string(var_7LP1LD.var_A2C27J()) + new string(var_7LP1LD.var_NN8MS6()) + "";
"";
 var_ZEZT77 var_G1MP3D = new var_ZEZT77(string.var_5V11VO(""[
{
0}
]"", var_ZEZT77.var_CYLE74(var_DF3H3O)));
 var_L3J4Q9 = var_G1MP3D.var_385KJ3(var_OTQFBZ, """");
 }
else
{
 
{
}
 }
 string var_HG6N8Y = ""SELECT * FROM Articles WHERE id=""+var_L3J4Q9;
 string var_53KYPG = ""Server=localhost;
port=1337;
User Id=postgre_user;
Password=postgre_password;
Database=dbname"";
 var_QMUUHP var_U2PW7I = null;
 try
{
 var_U2PW7I = new var_QMUUHP(var_53KYPG);
 var_U2PW7I.var_O684XP();
 var_BBBPD4 var_WYO0PJ = new var_BBBPD4(var_HG6N8Y, var_U2PW7I);
 var_OLL9XL var_1JDN5T = var_WYO0PJ.var_PK50GS();
 while (var_1JDN5T.var_2013AY())
{
 var_RG1P81.var_JOG4P9(""
{
0}
\n"", var_1JDN5T[0]);
 }
 var_U2PW7I.var_T10FML();
 }
catch (var_ZKHIFO var_IBT70J)
{
 var_RG1P81.var_3ZDZ7Y(var_IBT70J.var_G19ZWE());
 }
 }
 }
 }
",cwe_89,1
"
{
 var_G6VC8Z = """";
 
{
 try 
{
 using (var_EU3SMK var_H7Z6HZ = var_XC6B6W.var_9IPHVH()) 
{
 var_H7Z6HZ.var_K5OVWP();
 using (var_XEAYIP var_TSN7S7 = new var_XEAYIP(null, var_H7Z6HZ)) 
{
 var_TSN7S7.var_J2V2TB = ""select name from users where id=0"";
 var_TSN7S7.var_JS0XNQ();
 using (var_VRJX27 var_5BO7LZ = var_TSN7S7.var_TDWEAW()) 
{
 var_G6VC8Z = var_5BO7LZ.var_SYKAKP(1);
 }
 }
 }
 }
 catch (var_9LZ3L3 var_7C9GRV) 
{
 var_XC6B6W.var_1555FY.var_5G58OB(var_2T6YTY.var_QBTWHZ.var_FHKLU6, var_7C9GRV, ""Error with SQL statement"");
 }
 }
 var_A5AGS5.var_FK5HEZ(var_RJNODW, var_MVEJ8H);
 }
",CWE80,1
